strat_unit,27.939999999999998,27.48,27.02,26.56,26.099999999999998,25.639999999999997,25.18,24.72,24.259999999999998,23.799999999999997,19.0,18.825,18.65,18.474999999999998,18.3,18.125,17.95,17.775,17.599999999999998,17.425,17.25,16.1875,15.125,14.0625,13.0,12.0,11.4,10.8,10.200000000000001,9.6,9.0,8.4,7.800000000000001,7.2,6.6,6.0,5.4,4.8,4.2,3.6,2.9999999999999996,2.3999999999999995,1.7999999999999994,1.1999999999999997,0.5999999999999998,0.0
+OSM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99958354032302,99.99958354032302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.2724083355346,99.99980256411591,99.99980256411591,99.99980256411591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.37476757764846,102.90581927999519,99.99971053087839,99.99971053087839,99.99971053087839,99.99971053087839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OSM_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.31570694477384,105.6556573798459,102.59450454383386,99.99986037746717,99.99986037746717,99.99986037746717,99.99986037746717,99.99986037746717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0191671712536,105.55650536446625,103.4411099921047,101.60526529686699,99.99981596236444,99.99981596236444,99.99981596236444,99.99981596236444,99.99981596236444,99.99981596236444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.80574963565529,107.33255703583774,105.09845465758309,103.16653660081731,101.48108161472788,99.99989125706593,99.99989125706593,99.99989125706593,99.99989125706593,99.99989125706593,99.99989125706593,99.99989125706593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.51276676474168,108.96332912127545,106.7258707019032,104.69083835639266,102.92124482598092,101.36946686351315,99.99993843888127,99.99993843888127,99.99993843888127,99.99993843888127,99.99993843888127,99.99993843888127,99.99993843888127,99.99993843888127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.14378967465203,110.52052684889719,108.219886731678,106.18671203215743,104.32689325688138,102.70095849648739,101.26855824107278,99.99979836894104,99.99979836894104,99.99979836894104,99.99979836894104,99.99979836894104,99.99979836894104,99.99979836894104,99.99979836894104,99.99979836894104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.7022267361849,112.00753836732267,109.64589452437295,107.55989470586151,105.70570537741946,104.00030080322988,102.50216827857152,101.17754972861528,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,99.9998739793672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.19133121284794,113.4275894972809,111.00708295055571,108.87020373459535,106.97148353898076,105.27441675897103,103.7058747688633,102.32266570187078,101.09493012150571,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,99.9999236480756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.61420852037327,114.78375209465537,112.30648257453824,110.12062343077574,108.17910472163341,106.44422312760642,104.8859362973749,103.43999503966168,102.15978564242397,101.0197184834831,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,99.99995614952067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.9738231282871,116.07895192771457,113.54697435766604,111.3139862550994,109.33135057915405,107.56019473253389,105.96958521384727,104.53520975534892,103.19883394290804,102.01156051046604,100.95107268761907,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,99.99979874879261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.27300512283556,117.31597610188038,114.73129780110129,112.45298155260473,110.43085889836591,108.62491700179552,107.00335488811173,105.54116798303164,104.21722730247308,102.97943755739202,101.87630734259417,100.88809853325438,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,99.99986715798457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+OMM_a_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.51445644937652,118.49748006262995,115.86205857209123,113.54016368520486,111.48013213724248,109.64084034184648,107.98964371375465,106.50086626476296,105.15286402646785,103.9280399332123,102.7792859763623,101.7524199472289,100.83055594998041,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,99.99991425862316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
+USM_a_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.59651068959374,143.59651068959374,136.228741639319,130.21576701134376,125.2255451296297,121.02517502599933,117.44830871175913,114.37138477354543,111.70221311923356,109.3691700875383,107.31732648714417,105.50244335193472,103.84303014200113,102.39484466067016,101.12294982793618,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,99.99995635133183,0.0,0.0,0.0,0.0,0.0,0.0
+USM_a_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.44026412564529,136.76613902342305,136.76613902342305,131.006458898194,126.16472867549626,122.05087247724428,118.52288913071106,115.47158828612747,112.81344768257784,110.4822717259226,108.42649849554876,106.6040785859951,104.98124516534946,103.48847278419538,102.17919905893524,101.02395897216753,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,99.99998453128168,0.0,0.0,0.0,0.0,0.0
+USM_a_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.16816850818753,138.29998599360002,131.52637535690073,131.52637535690073,126.88385713285562,122.89258299974792,119.43949885665378,116.43297942760383,113.80021228724786,111.48184418434255,109.43063156605515,107.60739309028548,105.98002932649881,104.52262099035983,103.17512062505344,101.98764343731922,100.93568277457926,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,100.00000048390908,0.0,0.0,0.0,0.0
+USM_a_2,0.0,0.0,0.0,0.0,0.0,0.0,148.7875849812895,139.73600680057683,132.83369854989027,127.37789959760644,127.37789959760644,123.5482978086304,120.19799750255424,117.25716035486303,114.66520275119869,112.37134853636783,110.33372569785249,108.51674276747497,106.89070059553286,105.43124836001299,104.11725063941913,102.89675929150721,101.81680336893163,100.85654180936555,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,99.99991172179885,0.0,0.0,0.0
