timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48,z_node_49,T_node_49,z_node_50,T_node_50,z_node_51,T_node_51,z_node_52,T_node_52,z_node_53,T_node_53,z_node_54,T_node_54,z_node_55,T_node_55,z_node_56,T_node_56,z_node_57,T_node_57,z_node_58,T_node_58,z_node_59,T_node_59,z_node_60,T_node_60,z_node_61,T_node_61,z_node_62,T_node_62,z_node_63,T_node_63,z_node_64,T_node_64,z_node_65,T_node_65,z_node_66,T_node_66,z_node_67,T_node_67,z_node_68,T_node_68
232,16349523.80954001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.539809523816643,61.85025435452871,12.811353511714737,123.70050870905742,15.083456016904814,186.12541306191716,17.28841178024071,248.5503174147769,19.495886513354534,309.59972819738937,21.576949208244642,370.64913898000185,23.659927022020238,427.75703365385345,25.37610275958014,484.8649283277051,27.09332119062509,541.4195815486805,28.756005069487472,597.9742347696559,30.41954291460825,654.0342644033434,32.033823401277765,710.0942940370309,33.648798451944344,765.7099242350752,35.21907855203148,821.3255544331195,36.78991744530951,876.5403833660488,38.32005079292696,931.7552122989781,39.85062644265667,986.6070680201067,41.34399033566271,1041.4589237412351,42.837695897786126,1095.9809097769676,44.29727318454201,1150.5028958126998,45.75710466715768,1204.7240636180509,47.185539137794535,1258.9452314234022,48.61415133462738,1312.8914313301884,50.01381170878549,1366.8376312369744,51.413582625231804,1420.5317301526316,52.78658550657391,1474.2258290682885,54.15963961930502,1528.713722207841,55.622223770713525,1583.2016153473937,57.084794957067736,1637.3034278079576,58.51126240262917,1691.4052402685218,59.93764323115486,1745.162109690114,61.33156124231938,1798.9189791117064,62.72533031611452,1852.3665489352616,64.08980484508587,1905.8141187588167,65.45407731047052,1958.9833025921057,66.79181924617843,2012.152486425395,68.12931351604271,2065.070302835706,69.44270547424725,2117.988119246017,70.75581037483403,2170.678305151514,72.04695696370004,2223.3684910570105,73.33778227122028,2275.851949825341,74.60854809328747,2328.335408593671,75.87896273961285,2380.6307733149033,77.13101513841609,2432.9261380361354,78.38269012348378,2485.049931256904,79.61751662836097,2537.1737244776727,80.85194258431342
233,16298928.571440008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.519571428576477,8.40298970316972,10.833660107840624,16.80597940633944,11.147761003269757,80.45758706151648,13.47162625195916,144.1091947166935,15.798422298545116,206.1677721580179,17.97926934185957,268.22634959934226,20.162345926174705,328.9618740401554,22.222916287440786,389.6973984809686,24.28519460047392,446.6233104502649,25.990540525686995,503.5492224195612,27.696813462045796,559.938807708196,29.34968107122176,616.3283929968309,31.00330781913319,672.2380622715734,32.608654220855854,728.1477315463161,34.21461710419696,783.6259165246195,35.77673867564227,839.1041015029228,37.33935449625243,894.1928685927583,38.86201329681891,949.2816356825936,40.38506085338019,1004.0175241131,41.87155699150091,1058.7534125436064,43.358350223113824,1113.1684216570184,44.811600187320465,1167.5834307704306,46.26506712059228,1221.7056959229437,47.687659576392406,1275.8279610754569,49.11039858421268,1329.6825140082951,50.50465274846558,1383.5370669411336,51.8989912856282,1437.1460680618193,53.26698097328471,1490.7550691825047,54.63499987679473,1545.130690080297,56.090685807093294,1599.5063109780895,57.54633764706006,1653.5067701411194,58.96661436660726,1707.5072293041496,60.38678886483447,1761.1723101117834,61.77513304697292,1814.8373909194172,63.163317057669865,1868.201581269917,64.52275789591492,1921.5657716204169,65.88198892851635,1974.6590109482172,67.21517303068435,2027.7522502760173,68.54810453965976,2080.6007288914275,69.85736022835736,2133.449207506838,71.16632622378017,2186.0759512744844,72.4537118327019,2238.7026950421314,73.74077540816975,2291.1279933448986,75.00811588666488,2343.553291647666,76.27510600121339,2395.7952450003013,77.52403455172501,2448.0371983529367,78.77258780976588,2500.1118610170715,80.00456220908238,2552.1865236812064,81.23613928556352
234,16248333.333340008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.499333333336606,18.906726832131866,11.203917596024196,37.81345366426373,11.908561212574506,101.05079370583184,14.203382672355698,164.28813374739994,16.50102230349068,225.9952286801011,18.65775314996816,287.7023236128022,20.816626166463305,348.13551043502366,22.85686497520083,408.56869725724505,24.898741317636482,465.31780790412245,26.593272399489752,522.0669185509998,28.2886906925392,578.295913728816,29.931857084793766,634.5249089066323,31.575746157045515,690.2881186057436,33.17234553310514,746.0513283048551,34.76952782383603,801.3954986126328,36.32372863956655,856.7396689204104,37.87839271151381,911.7054003469266,39.39384781951553,966.6711317734428,40.90966302041859,1021.2937408256639,42.38958259181721,1075.916349877885,43.86977272951225,1130.226778925147,45.31699678203195,1184.537207972409,46.76441324604412,1238.562725742446,48.18146830867657,1292.588243512483,49.59864718855044,1346.3530870228665,50.987796712688265,1400.1179305332503,52.37700955734716,1453.6435854413107,53.74028057579751,1507.169240349371,55.10356130714406,1561.4354604190921,56.5527322839526,1615.7016804888135,58.00184784322269,1669.6032808885545,59.41628491862768,1723.5048812882956,60.830600695756345,1777.080360143629,62.21368924772639,1830.6558389989623,63.59660045250281,1883.938571951598,64.95129201564755,1937.221304904234,66.30575820474769,1990.2403000777153,67.63463512994376,2043.2592952511966,68.96324525231856,2096.0399472767735,70.26858164610216,2148.8205993023503,71.57361528284109,2201.3852496836557,72.85742339205194,2253.949900064961,74.14089736623349,2306.3182483863475,75.4049628366205,2358.6865967077338,76.66866664460888,2410.876224856814,77.9145884973257,2463.0658530058945,79.16012442377259,2515.092364718299,80.38933099737159,2567.118876430703,81.6181301587904
235,16197738.095240008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.479095238095173,29.410463961094017,11.571743005771193,58.820927922188034,12.664528364469032,121.6440003501472,14.930439690760728,184.46707277810634,17.199060924645558,245.8226852021843,19.33173614231927,307.17829762626224,21.46647238688673,367.3091468298919,23.486396772325325,427.43999603352154,25.507895810199173,484.01230535798004,27.191537633506083,540.5846146824385,28.876033079015937,596.653019749436,30.50942756051734,652.7214248164336,32.14351489685748,708.3381749399139,33.73130273025953,763.9549250633941,35.31964668627048,819.165080700646,36.86586982893871,874.3752363378978,38.4125319185747,929.2179321010949,39.92073472297815,984.060627864292,41.42927536682044,1038.5699575382278,42.90257818754253,1093.0792872121638,44.37613104635193,1147.2851361932755,45.81729714670532,1201.4909851743873,47.258636594578014,1255.419755561948,48.670129770943184,1309.348525949509,50.08172895934691,1363.023660037438,51.46575614584935,1416.6987941253672,52.84982993816501,1470.1411028208022,54.208370518001445,1523.583411516237,55.566905050626794,1577.7402307578873,57.009569310733134,1631.8970499995376,58.45216038179064,1685.6997916359896,59.860767102450545,1739.5025332724417,61.26923630217258,1792.9884101754747,62.64707923332192,1846.4742870785074,64.02472987889522,1899.6755626332792,65.37468253829373,1952.8768381880514,66.72439596192193,2005.8215892072135,68.04897608637212,2058.7663402263756,69.37327645958509,2111.479165662119,70.67470362595607,2164.1919910978627,71.97581586973209,2216.694548092827,73.25605598893142,2269.197105087791,74.53595048518183,2321.5085034277963,75.79674972554477,2373.819901767801,77.057176407657,2425.957204713327,78.30009951847103,2478.0945076588528,79.54262632878967,2530.0728684195265,80.76907220014348,2582.0512291801997,81.99510074867248
236,16147142.857140008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.458857142856703,39.91420109005617,11.937119108237955,79.82840218011233,13.415623451474277,142.23720699446255,15.65286502940131,204.64601180881277,17.892711518522884,265.65014172426754,20.001489809994442,326.65427163972225,22.11225091522436,386.48278322476017,24.111964327037814,446.311294809798,26.113192302569786,502.70680281183763,27.785934722342716,559.1023108138772,29.459499042269233,615.0101257700561,31.083104516663152,670.917940726235,32.707374990307464,726.3882312740841,34.286329616192944,781.8585218219331,35.86581561758064,836.9346627886591,37.404036632053725,892.0108037553853,38.94267437927168,946.7304638552632,40.44359902843171,1001.4501239551412,41.9448413864632,1055.8461742507918,43.41150125755261,1110.2422245464425,44.87839277016,1164.343493461404,46.31347517797633,1218.4447623763656,47.74871399382226,1272.2767853814503,49.15462058736917,1326.108808386535,50.56061749207715,1379.6942330520096,51.939499151919115,1433.279657717484,53.318412776969055,1486.6386202002936,54.67220157218343,1539.997582683103,56.025970596298826,1594.0450010966824,57.462122791480965,1648.0924195102616,58.89818629692409,1701.7963023834245,60.30095650026811,1755.5001852565877,61.703575129936624,1808.8964602073202,63.076166279648675,1862.2927351580524,64.44855228120817,1915.4125533149606,65.79376049286392,1968.5323714718688,67.13871759543028,2021.4028783367119,68.45899643649288,2074.273385201555,69.77898448540402,2126.918384047465,71.07649932881596,2179.563382893375,72.37368891695209,2232.003846501998,73.65035957546496,2284.444310110621,74.92667488733913,2336.698758469245,76.18420822352962,2388.953206827869,77.44135980685046,2441.0381845698403,78.68128642318283,2493.123162311811,79.92080800831398,2545.053372120754,81.14449743387718,2596.9835819296964,82.36776121661177
237,16096547.619040007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.438619047615067,50.41793821901832,12.300047279755352,100.83587643803664,14.161844789935996,162.8304136387779,16.370693895511565,224.8249508395192,18.5820461047909,285.4775982463507,20.667122065744252,346.1302456531822,22.754105168872705,405.65641961962837,24.73374508852819,465.1825935860745,26.714841665942597,521.4013002656952,28.3767030834312,577.6200069453159,30.03935596619503,633.3672317906761,31.653181900634173,689.1144566360363,33.26764628829252,744.4382876082542,34.83777056930499,799.7621185804721,36.40840281058529,854.7042448766724,37.93861972719086,909.6463711728728,39.46923251382377,964.2429956094315,40.96287362955524,1018.8396200459904,42.45681369097462,1073.1223909633559,43.9168229323575,1127.4051618807214,45.37704679753267,1181.4018507295327,46.80603641404529,1235.398539578344,48.23516688487009,1289.1338152009525,49.635477054450426,1342.869090823561,51.03586322247728,1396.364806066581,52.409589335397975,1449.8605213096007,53.783334159328156,1503.136137579785,55.13236140979985,1556.4117538499693,56.48135654605306,1610.3497714354776,57.911002201191394,1664.2877890209857,59.3405452437088,1717.8928131308596,60.73748207508754,1771.4978372407336,62.13425480774811,1824.8045102391657,63.5015959010504,1878.1111832375975,64.86872046452991,1931.1495439966418,66.2091852764255,1984.187904755686,67.54938854257551,2036.9841674662098,68.86536703004852,2089.7804301767337,70.18104507879784,2142.3576024328104,71.47464883643686,2194.9347746888875,72.76791835966056,2247.313144911169,74.04102142591648,2299.6915151334506,75.3137607358171,2351.8890135106935,76.56803091224691,2404.0865118879365,77.82191141660255,2456.1191644263527,79.05884534488705,2508.151816964769,80.29536674898645,2560.033875821981,81.51630473456541,2611.915934679193,82.73680995805971
238,16045952.380940007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.418380952375639,60.92167534798047,12.660540946700303,121.84335069596094,14.90321492969377,183.42362028309327,17.083968944850135,245.00388987022563,19.267127405193907,305.30505476843393,21.328716054445845,365.60621966664223,23.39213856187525,424.8300560144966,25.35186249840422,484.053892362351,27.31298712635667,540.0957977195528,28.964003738515487,596.1377030767546,30.61578243731798,651.7243378112962,32.21985518417859,707.3109725458377,33.824540874053085,762.4883439424244,35.3858535999457,817.6657153390112,36.9476518946337,872.4738269646857,38.46987768422581,927.2819385903603,39.992479497290766,981.7555273635999,41.47884564056534,1036.2291161368396,42.9654929771854,1090.3986076759197,44.41885684245603,1144.568099215,45.87241931999127,1198.4602079976612,47.29531897839601,1252.3523167803223,48.718344938711844,1305.9908450204548,50.113059783388984,1359.629373260587,51.507837309312094,1413.0353790811523,52.876407817828294,1466.4413849017176,54.24498477174091,1519.6336549592766,55.589249720372955,1572.8259250168353,56.933471191972316,1626.6545417742725,58.35662445453935,1680.4831585317097,59.77966231150508,1733.9893238782947,61.17077649916436,1787.4954892248795,62.56171515100248,1840.712560271011,63.923814499551014,1893.9296313171424,65.2856869867724,1946.8865346783227,66.62141507950948,1999.8434380395033,67.95687220534965,2052.5654565957084,69.26855598827301,2105.287475151913,70.57993066902738,2157.7968208181564,71.8696284226027,2210.3061664844,73.15898391509718,2262.6224433203406,74.42852426389932,2314.938720156281,75.69769336977588,2367.079268552143,76.94870533356885,2419.2198169480043,78.19932060092805,2471.200144282866,79.433267079139,2523.180471617727,80.66679440755037,2575.0143795232084,81.88498664993323,2626.8482874286897,83.10273985151903
239,15995357.142840007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.39814285713749,8.26792742975751,10.707759283207446,16.53585485951502,11.01738691804686,79.2363961187372,13.311539120722351,141.9369373779594,15.608473251342598,203.16036180980362,17.76563280190574,264.38378624164784,19.92491627607764,324.3783417180023,21.966383430420098,384.37289719435677,24.009481470582468,443.3303022470302,25.951858890397048,502.2877072997036,27.895488605186596,558.1697539906837,29.53692447906851,614.0518006816638,31.17903609256278,669.4926297535596,32.77438342635005,724.9334588254553,34.37027265157529,779.9773942367167,35.923613402265985,835.0213296479781,37.47738105848236,889.7069297489538,38.99230043920771,944.3925298499297,40.50754725750487,998.7533123812423,41.98719831480413,1053.114094912555,43.467090206818725,1107.179437632632,44.91426630059759,1161.2447803527093,46.36160739171567,1215.0405284710187,47.778793421451745,1268.8362765893282,49.19607769393814,1322.3854519364918,50.585505114834426,1375.9346272836551,51.97497175137144,1429.2576134084536,53.33863954996737,1482.580599533252,54.70229413882358,1535.6955962174702,56.04200492455381,1588.8105929016883,57.381655756051074,1642.5395014151984,58.79870997455767,1696.2684099287085,60.215633364086884,1749.6842202512207,61.60125297742317,1803.1000305737332,62.98668580046774,1856.2349786150123,64.34382013748454,1909.3699266562915,65.70071969227877,1962.2519925387048,67.03194952885909,2015.1340584211182,68.36290316583535,2067.7877192567025,69.67050233592315,2120.4413800922866,70.97778936075207,2172.888155112288,72.26377082186026,2225.3349301322896,73.5494087794689,2277.5938193526263,74.81556196405855,2329.8527085729625,76.08134415782332,2381.9405428383793,77.32926520573328,2434.028377103796,78.57679106287085,2485.9602007062317,79.80791332837119,2537.8920243086673,81.03861901193639,2589.681238705598,82.25422840589582,2641.470453102529,83.46940223534924
240,15944761.904740006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.377904761896728,18.602836716954396,11.072477083216064,37.20567343390879,11.767103803878234,99.50386279994261,14.032944848744014,161.80205216597642,16.30146185326067,222.68298705711268,18.43502741333343,283.56392194824895,20.570634407956728,343.263086274442,22.59215058885333,402.962250600635,24.615231049756293,461.6622009389801,26.540537416929556,520.3621512773252,28.467040751502427,576.088574966133,30.099025537070126,631.8149986549408,31.73165267265425,687.113718176234,33.31846783056585,742.412437697527,34.90579414190357,797.3261930210396,36.451400581334255,852.2399483445521,37.99740555933527,906.8059127072859,39.505284624051214,961.3718770700198,41.013464914089305,1015.6224107147532,42.48668392564607,1069.8729443594866,43.960119542002374,1123.8364209003812,45.40139872006125,1177.799897441276,46.84282049946069,1231.5013397456835,48.254585338437025,1285.202782050091,49.666427726607694,1338.6644531266625,51.05085607377508,1392.1261242032338,52.43530451907106,1445.3677630639377,53.794350357011346,1498.6094019246414,55.15336532364575,1551.6486434453395,56.48879236949046,1604.687884966038,57.8241431386812,1658.319508381657,59.235436776765425,1711.951131797276,60.646582212960126,1765.27871303052,62.027016789595315,1818.6062942637639,63.407249011530965,1871.6609890370528,64.75969801553964,1924.7156838103415,66.11189820767062,1977.5245671937619,67.43887962387146,2030.3334505771825,68.7655721134576,2082.9202253005706,70.06930673040135,2135.5070000239584,71.3727175782605,2187.8925183836163,72.65517321298816,2240.278036743274,73.93727465077517,2292.4807147906904,75.20020169965397,2344.683392838107,76.46274784393286,2396.7195719358133,77.70770992306241,2448.7557510335196,78.95226754589493,2500.6400262713114,80.18066858982382,2552.5243015091028,81.4086443188119,2604.269686758278,82.62174502399573,2656.015072007454,83.83440186294172
241,15894166.666640006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.357666666655103,28.937746004151283,11.434827915660076,57.875492008302565,12.51211512630929,119.77132948114799,14.749785599399408,181.66716695399342,16.990030173443866,242.20561230442172,19.10007218398866,302.74405765485005,21.21207898812296,362.1478308308816,23.21367229314169,421.5516040069132,25.21677035445953,479.99409963093,27.125009295208223,538.4365952549468,29.034397691042674,594.0073959415822,30.656871337106875,649.5781966282177,32.27996028718472,704.7348065989082,33.85818896180129,759.8914165695987,35.43690451516508,814.6749918053624,36.974729404322325,869.458567041126,38.5129308297025,923.9048956656179,40.01373006497941,978.3512242901097,41.51481040683704,1032.491509048264,42.98156569036644,1086.6317938064185,44.448519041784294,1140.4934041681308,45.88387717648658,1194.355014529843,47.319360718430254,1247.9621510203483,48.72568721760241,1301.5692875108537,50.13207522610085,1354.943454316833,51.511493603234186,1408.3176211228122,52.89091703792799,1461.4779127194213,54.245335430456834,1514.6382043160304,55.59970878498999,1567.6016906732089,56.930851131215334,1620.5651770303875,58.26190380453893,1674.0995153481156,59.667451634608426,1727.6338536658436,61.07283652589903,1780.873205809819,62.44810114193772,1834.1125579537943,63.823149857036476,1887.086999459093,65.1709285352251,1940.0614409643915,66.5184458506691,1992.7971418488191,67.84119340212953,2045.5328427332468,69.16364031765707,2098.0527313444386,70.46352413625755,2150.5726199556307,71.76307319499062,2202.896881654944,73.04201566331525,2255.221143354258,74.32059356306267,2307.3676102287545,75.58030581787243,2359.5140771032516,76.83962733443671,2411.4986010332473,78.08164031250331,2463.483124963243,79.32323947230668,2515.3198518363906,80.54892761796295,2567.1565787095383,81.77418150303016,2618.8581348109587,82.98478030121231,2670.559690912379,84.19492665792774
242,15843571.428540006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.337428571416352,39.272655291348165,11.794798906211627,78.54531058269633,13.252390862497966,140.03879616235338,15.462130136717038,201.53228174201044,17.674344694596066,261.7282375517308,19.761024541559337,321.92419336145116,21.849595239435732,381.03257538732123,23.831373740257572,440.14095741319136,25.81460001925512,498.3259983228799,27.705842483649025,556.5110392325685,29.5981893651915,611.9262169170315,31.211140237271596,667.3413946014947,32.8246811334593,722.3558950215826,34.39430705174814,777.3703954416704,35.96439740054935,832.0237905896852,37.494421484207514,886.6771857377,39.0248019657228,941.00387862395,40.5185004385377,995.3305715101998,42.0124617806655,1049.360607381775,43.47273170923867,1103.3906432533504,44.93318305048515,1157.15038743588,46.36259857899886,1210.9101316184097,47.792124188255514,1264.422962295013,49.19299139898895,1317.9357929716164,50.593905921051714,1371.2224555070036,51.96829443189161,1424.5091180423908,53.342674766976764,1477.5880623749051,54.692447187426716,1530.6670067074194,56.04216216920706,1583.5547379010782,57.36900289080641,1636.4424690947371,58.695742263469214,1689.8795223145742,60.09553985169092,1743.3165755344112,61.495161633021894,1796.467698589118,62.86525135624817,1849.618821643825,64.23511341078053,1902.5130098811333,65.57821694129905,1955.4071981184416,66.92104825328308,2008.0697165038762,68.23955767218592,2060.732234889311,69.55775636423475,2113.1852373883066,70.85378599900248,2165.638239887303,72.14947143141087,2217.9012449262727,73.42489847316448,2270.164249965242,74.69995205924529,2322.254505666819,75.95644856708176,2374.344761368396,77.2125459299052,2426.2776301306812,78.45161028923307,2478.2104988929664,79.69025284326085,2529.99967740147,80.91323010908631,2581.788855909974,82.13576549703353,2633.446582863639,83.3438660147837,2685.104309817304,84.55150680256227
243,15792976.190440007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.31719047617594,49.60756457854506,12.152392501283918,99.21512915709012,13.987931733601572,160.30626284355878,16.170010854791553,221.39739653002744,18.354469394166877,281.25086279903985,20.41797943748297,341.10432906805227,22.483308721112948,399.91731994376096,24.445409937738884,458.7303108194696,26.408903935175708,516.6578970148299,28.283248339769504,574.5854832101902,30.158653898259022,629.845037892481,31.762093323206887,685.1045925747717,33.3660986365987,739.976983444257,34.92712665013756,794.8493743137423,36.48859780681708,849.3725893740082,38.01082111486946,903.8958044342739,39.5333818583007,958.1028615822819,41.01997611331509,1012.3099187302898,42.50681618862186,1066.229705715286,43.96059486436683,1120.1494927002823,45.41453949481566,1173.8073707036294,46.838004913174444,1227.4652487069766,48.26156628847879,1280.883773569678,49.656965743039486,1334.302298432379,51.052399515467286,1387.5014566971743,52.42174926754445,1440.7006149619694,53.79107881360036,1493.6982120303892,55.136196367272944,1546.6958090988087,56.48124528003658,1599.5077851289477,57.803775818406464,1652.3197611590867,59.12619452278008,1705.6595292810327,60.520245136230656,1758.9992974029788,61.91410840509137,1812.0621913684172,63.279024824404146,1865.1250853338556,64.64370309753448,1917.9390203031735,65.98213212590186,1970.7529552724916,67.32027933258166,2023.3422911589332,68.634550877067,2075.931627045375,69.9485028207034,2128.317743432175,71.24067856922723,2180.7038598189747,72.53250185564472,2232.9056081976005,73.804414135881,2285.1073565762263,75.07594522316354,2337.1414011048837,76.32922727052542,2389.1754456335407,77.58210288404285,2441.056659228115,78.81822072033114,2492.9378728226898,80.05390985120083,2544.6795029665495,81.27417929129484,2596.4211331104093,82.49400029289096,2648.035030916319,83.6996066524649,2699.648928722229,84.90474702062514
244,15742380.952340007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.296952380934613,59.94247386574194,12.50762147631272,119.88494773148388,14.718759240025436,180.57372952476416,16.873466194906012,241.26251131804446,19.03045961803295,300.7734880463489,21.071009622484482,360.28446477465343,23.113309460397527,418.8020645002006,25.05588811902279,477.3196642257478,26.999806340529187,534.9897957067798,28.85736772854975,592.6599271878118,30.715948524233415,647.7638588679301,32.309902537253166,702.8677905480486,33.90439921429222,757.5980718669313,35.456848075898996,812.328353185814,37.00971969306042,866.7213881583309,38.52415532464016,921.1144231308479,40.03891032184334,975.2018445406138,41.51840912813043,1029.2892659503798,42.998137593746655,1083.0988040487969,44.44543049501069,1136.9083421472142,45.89287477731741,1190.4643539713788,47.31039311320938,1244.0203657955433,48.7279941628596,1297.3445848443425,50.117927089694795,1350.668803893142,51.50788221723979,1403.780457887345,52.872193191688226,1456.8921118815479,54.23647280102666,1509.8083616858728,55.57693466005811,1562.7246114901977,56.91731754093471,1615.460832356817,58.23553661540252,1668.1970532234363,59.553634228479424,1721.439536247491,60.941948059184185,1774.682019271546,62.33006397343481,1827.656684147716,63.689814768587226,1880.6313490238863,65.04931787362364,1933.365030725214,66.38307833757953,1986.0987124265416,67.71654828085653,2038.6148658139905,69.02658673683648,2091.1310192014394,70.33629759484799,2143.450249476043,71.62462355054487,2195.769479750647,72.91258963556061,2247.9099714689287,74.18099091387438,2300.0504631872104,75.44900408863063,2352.028296542948,76.69907538402599,2404.0061298986852,77.94873375987004,2455.835688325549,79.18190894523313,2507.665246752413,80.41464930534421,2559.359328531629,81.63221512976799,2611.053410310845,82.84932671311199,2662.6234789689997,84.05244359577677,2714.193547627154,85.25508896183514
245,15691785.714250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.276714285698702,8.125497021107485,10.581550371451348,16.25099404221497,10.88639664546582,77.94849130021743,13.148727742751245,139.6459885582199,15.413688408115256,199.9878278341701,17.545381448332133,260.32966711012034,19.679090075078506,319.5416602559152,21.69994863548708,378.7536534017101,23.72235903508888,437.0108136846519,25.647912888688143,495.2679739675938,27.574660051553888,552.7091439219068,29.417370566392012,610.15031387622,31.26099178427057,665.1127060987033,32.846426213252116,720.0750983211866,34.43233778333457,774.675697955384,35.97699749865515,829.2762975895813,37.52202590555321,883.5501444472492,39.02931878077593,937.8239913049171,40.536886293981965,991.8015642985831,42.00981754324327,1045.7791372922493,43.48294135507683,1099.4871716226053,44.92418032940566,1153.1952059529613,46.36553984736783,1206.6572335634935,47.77746675382392,1260.1192611740257,49.189450695465375,1313.356271042307,50.57420837714737,1366.5932809105886,51.95896684638339,1419.6238561889659,53.31847861738486,1472.6544314673433,54.67794114668484,1525.4951713849332,56.01394480040607,1578.335911302523,57.34985454647969,1631.001696389916,58.663925513314545,1683.667481477309,59.97786255694682,1736.8209763790016,61.36075816187649,1789.9744712806944,62.74344447960303,1842.8682087833317,64.09829629598853,1895.7619462859689,65.45289225289413,1948.4218419027195,66.78221165111367,2001.0817375194702,68.11123494152457,2053.530462294072,69.41723831019748,2105.979187068674,70.72291059716824,2158.2366714206582,72.00756306505711,2210.494155772642,73.29185390814497,2262.5779946342445,74.55690485073023,2314.6618334958466,75.8215673710775,2366.5876086637372,77.06857916663536,2418.5133838316283,78.31517892924388,2470.2950289009423,79.54555659529373,2522.0766739702567,80.7755013451528,2573.7265938700803,81.99050661805268,2625.3765137699033,83.20506043423288,2676.9058260815073,84.40583192625057,2728.4351383931107,85.60613544394245
246,15641190.476166673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.256476190466273,18.282368297491843,10.940352780362584,36.564736594983685,11.624278753139963,97.8722857715126,13.859091269266935,159.1798349480415,16.096434095224392,219.18858405062622,18.205106255827683,279.19733315321093,20.315716307716603,338.1212192060458,22.31704777971271,397.0451052588807,24.319868100870323,455.05056402610626,26.228670671001137,513.0560227933317,28.138614072041456,570.2753545178283,29.966809184317196,627.4946862423249,31.79587035706966,682.3190598933073,33.37298370866614,737.1434335442898,34.95054570792324,791.6174584602811,36.4876544629683,846.0914833762725,38.02510559360812,900.2488901123163,39.52551880499745,954.40629684836,41.02618232951112,1008.2764682564617,42.492823492198646,1062.1466396645635,43.95963473479396,1115.755356506488,45.39510323134414,1169.3640733484124,46.830671501801056,1222.7340872366997,48.237290764366875,1276.104101124987,49.64394788997503,1329.2556759710965,51.02380921869863,1382.4072508172062,52.40365364822953,1435.3583537684494,53.758637068119775,1488.3094567196927,55.11355493751899,1541.0761460948877,56.44536076698698,1593.8428354700827,57.77705765267913,1646.4395146243226,59.08722871111344,1699.0361937785624,60.39725197932565,1752.102774801775,61.775030430849576,1805.1693558249879,63.1525851956437,1857.9839913830263,64.50281241674149,1910.7986269410646,65.85277085705471,1963.3863532690914,67.17789689823367,2015.9740795971181,68.50271517115272,2068.35681423041,69.8049045505616,2120.739548863701,71.10675226128043,2172.9365723404594,72.38792591718759,2225.1335958172176,73.66872827179584,2277.161932773057,74.9305972977536,2329.190269728896,76.192068992645,2381.0650249552086,77.43616393593061,2432.939780181521,78.67983857986697,2484.6744473458257,79.90753554666738,2536.4091145101306,81.13479186223923,2588.0157191518742,82.3473278269775,2639.622323793618,83.55940503333731,2691.111647958972,84.7578968836773,2742.6009721243254,85.95591380478365
