timestep,time_bp,z_node_0,T_node_0,z_node_1,T_node_1,z_node_2,T_node_2,z_node_3,T_node_3,z_node_4,T_node_4,z_node_5,T_node_5,z_node_6,T_node_6,z_node_7,T_node_7,z_node_8,T_node_8,z_node_9,T_node_9,z_node_10,T_node_10,z_node_11,T_node_11,z_node_12,T_node_12,z_node_13,T_node_13,z_node_14,T_node_14,z_node_15,T_node_15,z_node_16,T_node_16,z_node_17,T_node_17,z_node_18,T_node_18,z_node_19,T_node_19,z_node_20,T_node_20,z_node_21,T_node_21,z_node_22,T_node_22,z_node_23,T_node_23,z_node_24,T_node_24,z_node_25,T_node_25,z_node_26,T_node_26,z_node_27,T_node_27,z_node_28,T_node_28,z_node_29,T_node_29,z_node_30,T_node_30,z_node_31,T_node_31,z_node_32,T_node_32,z_node_33,T_node_33,z_node_34,T_node_34,z_node_35,T_node_35,z_node_36,T_node_36,z_node_37,T_node_37,z_node_38,T_node_38,z_node_39,T_node_39,z_node_40,T_node_40,z_node_41,T_node_41,z_node_42,T_node_42,z_node_43,T_node_43,z_node_44,T_node_44,z_node_45,T_node_45,z_node_46,T_node_46,z_node_47,T_node_47,z_node_48,T_node_48
154,20229999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.092000000000287,71.79825534479687,15.035842317809148,143.59651068959374,17.97721090968294,211.97958020130528,20.618378278220653,280.3626497130168,23.2573066237605,346.1258373914672,25.667161425231647,411.8890250699176,28.07495489295011,475.5779748687208,30.302001625686263,539.266924667524,32.52712636733889,601.2739238149329,34.60597130187672,663.2809229623417,36.68300646125252,723.897797190594,38.63924317337764,784.5146714188462,40.59376240887659,843.9652038828722,42.44691935137705,903.415736346898,44.29843600577461,961.8750950361128,46.06374725733274,1020.3344537253276,47.827483682594504,1077.942796456251,49.517100362867076,1135.5511391871742,51.20519836134323,1192.4221152402101,52.82895619891654,1249.2930912932459,54.45124398459568
155,20179999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.072000000000758,71.79825534479687,15.015842317809469,143.59651068959374,17.957210909683145,211.97958020130528,20.598378278220775,280.3626497130168,23.237306623760563,346.1258373914672,25.647161425231673,411.8890250699176,28.054954892950104,475.5779748687208,30.282001625686235,539.266924667524,32.50712636733885,601.2739238149329,34.58597130187668,663.2809229623417,36.66300646125248,723.897797190594,38.6192431733776,784.5146714188462,40.57376240887654,843.9652038828722,42.42691935137698,903.415736346898,44.27843600577452,961.8750950361128,46.04374725733265,1020.3344537253276,47.80748368259441,1077.942796456251,49.49710036286698,1135.5511391871742,51.18519836134314,1192.4221152402101,52.808956198916455,1249.2930912932459,54.431243984595596
156,20129999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.052000000000763,71.79825534479687,14.9958423178094,143.59651068959374,17.937210909683028,211.97958020130528,20.57837827822063,280.3626497130168,23.217306623760393,346.1258373914672,25.627161425231492,411.8890250699176,28.03495489294992,475.5779748687208,30.262001625686047,539.266924667524,32.48712636733866,601.2739238149329,34.565971301876495,663.2809229623417,36.6430064612523,723.897797190594,38.59924317337743,784.5146714188462,40.55376240887639,843.9652038828722,42.40691935137684,903.415736346898,44.2584360057744,961.8750950361128,46.02374725733254,1020.3344537253276,47.787483682594306,1077.942796456251,49.477100362866885,1135.5511391871742,51.165198361343045,1192.4221152402101,52.78895619891635,1249.2930912932459,54.41124398459549
157,20079999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.032000000000526,71.79825534479687,14.975842317809224,143.59651068959374,17.9172109096829,211.97958020130528,20.558378278220538,280.3626497130168,23.19730662376033,346.1258373914672,25.607161425231443,411.8890250699176,28.01495489294988,475.5779748687208,30.242001625686026,539.266924667524,32.46712636733866,601.2739238149329,34.5459713018765,663.2809229623417,36.6230064612523,723.897797190594,38.57924317337743,784.5146714188462,40.53376240887638,843.9652038828722,42.38691935137683,903.415736346898,44.23843600577439,961.8750950361128,46.00374725733253,1020.3344537253276,47.767483682594296,1077.942796456251,49.457100362866875,1135.5511391871742,51.14519836134303,1192.4221152402101,52.76895619891634,1249.2930912932459,54.39124398459548
158,20029999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.012000000000066,71.79825534479687,14.955842317808928,143.59651068959374,17.89721090968272,211.97958020130528,20.53837827822043,280.3626497130168,23.17730662376028,346.1258373914672,25.587161425231436,411.8890250699176,27.994954892949906,475.5779748687208,30.222001625686072,539.266924667524,32.44712636733872,601.2739238149329,34.52597130187657,663.2809229623417,36.60300646125238,723.897797190594,38.55924317337751,784.5146714188462,40.51376240887646,843.9652038828722,42.366919351376914,903.415736346898,44.21843600577447,961.8750950361128,45.98374725733262,1020.3344537253276,47.747483682594385,1077.942796456251,49.43710036286696,1135.5511391871742,51.12519836134312,1192.4221152402101,52.748956198916424,1249.2930912932459,54.37124398459556
159,19979999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.992000000000353,71.79825534479687,14.935842317809168,143.59651068959374,17.87721090968293,211.97958020130528,20.51837827822062,280.3626497130168,23.157306623760444,346.1258373914672,25.567161425231575,411.8890250699176,27.974954892950024,475.5779748687208,30.202001625686165,539.266924667524,32.42712636733879,601.2739238149329,34.505971301876635,663.2809229623417,36.583006461252445,723.897797190594,38.53924317337758,784.5146714188462,40.49376240887653,843.9652038828722,42.346919351376975,903.415736346898,44.19843600577453,961.8750950361128,45.96374725733266,1020.3344537253276,47.72748368259443,1077.942796456251,49.417100362867004,1135.5511391871742,51.105198361343156,1192.4221152402101,52.72895619891647,1249.2930912932459,54.351243984595605
160,19929999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.972000000000259,71.79825534479687,14.915842317809084,143.59651068959374,17.857210909682845,211.97958020130528,20.498378278220535,280.3626497130168,23.137306623760363,346.1258373914672,25.5471614252315,411.8890250699176,27.954954892949957,475.5779748687208,30.182001625686105,539.266924667524,32.40712636733873,601.2739238149329,34.485971301876575,663.2809229623417,36.56300646125238,723.897797190594,38.51924317337751,784.5146714188462,40.47376240887646,843.9652038828722,42.32691935137691,903.415736346898,44.17843600577446,961.8750950361128,45.94374725733259,1020.3344537253276,47.70748368259435,1077.942796456251,49.39710036286693,1135.5511391871742,51.08519836134308,1192.4221152402101,52.7089561989164,1249.2930912932459,54.33124398459553
161,19879999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.9519999999992,71.79825534479687,14.895842317808208,143.59651068959374,17.837210909682135,211.97958020130528,20.47837827821995,280.3626497130168,23.11730662375989,346.1258373914672,25.52716142523112,411.8890250699176,27.934954892949655,475.5779748687208,30.162001625685868,539.266924667524,32.38712636733855,601.2739238149329,34.465971301876436,663.2809229623417,36.543006461252276,723.897797190594,38.49924317337744,784.5146714188462,40.453762408876415,843.9652038828722,42.306919351376884,903.415736346898,44.158436005774455,961.8750950361128,45.9237472573326,1020.3344537253276,47.68748368259437,1077.942796456251,49.37710036286694,1135.5511391871742,51.06519836134309,1192.4221152402101,52.68895619891641,1249.2930912932459,54.31124398459554
162,19829999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.932000000000246,71.79825534479687,14.875842317809068,143.59651068959374,17.81721090968283,211.97958020130528,20.458378278220522,280.3626497130168,23.097306623760353,346.1258373914672,25.50716142523149,411.8890250699176,27.914954892949943,475.5779748687208,30.14200162568609,539.266924667524,32.36712636733872,601.2739238149329,34.44597130187656,663.2809229623417,36.523006461252365,723.897797190594,38.47924317337749,784.5146714188462,40.43376240887643,843.9652038828722,42.28691935137688,903.415736346898,44.13843600577444,961.8750950361128,45.90374725733257,1020.3344537253276,47.66748368259433,1077.942796456251,49.3571003628669,1135.5511391871742,51.04519836134306,1192.4221152402101,52.66895619891637,1249.2930912932459,54.291243984595496
163,19779999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.912000000000125,71.79825534479687,14.855842317808998,143.59651068959374,17.7972109096828,211.97958020130528,20.438378278220515,280.3626497130168,23.077306623760364,346.1258373914672,25.487161425231513,411.8890250699176,27.894954892949972,475.5779748687208,30.122001625686124,539.266924667524,32.34712636733876,601.2739238149329,34.42597130187661,663.2809229623417,36.50300646125242,723.897797190594,38.45924317337755,784.5146714188462,40.4137624088765,843.9652038828722,42.26691935137695,903.415736346898,44.118436005774505,961.8750950361128,45.883747257332644,1020.3344537253276,47.647483682594405,1077.942796456251,49.33710036286698,1135.5511391871742,51.025198361343136,1192.4221152402101,52.648956198916444,1249.2930912932459,54.27124398459557
164,19729999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.89200000000027,71.79825534479687,14.835842317809067,143.59651068959374,17.77721090968281,211.97958020130528,20.418378278220487,280.3626497130168,23.057306623760308,346.1258373914672,25.467161425231435,411.8890250699176,27.87495489294988,475.5779748687208,30.102001625686025,539.266924667524,32.32712636733864,601.2739238149329,34.40597130187648,663.2809229623417,36.48300646125228,723.897797190594,38.439243173377406,784.5146714188462,40.39376240887635,843.9652038828722,42.246919351376796,903.415736346898,44.09843600577436,961.8750950361128,45.863747257332506,1020.3344537253276,47.627483682594274,1077.942796456251,49.317100362866846,1135.5511391871742,51.005198361343,1192.4221152402101,52.62895619891631,1249.2930912932459,54.25124398459545
165,19679999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.871999999999538,71.79825534479687,14.815842317808569,143.59651068959374,17.757210909682485,211.97958020130528,20.39837827822027,280.3626497130168,23.037306623760173,346.1258373914672,25.44716142523136,411.8890250699176,27.85495489294985,475.5779748687208,30.08200162568602,539.266924667524,32.30712636733866,601.2739238149329,34.385971301876516,663.2809229623417,36.46300646125233,723.897797190594,38.41924317337746,784.5146714188462,40.373762408876416,843.9652038828722,42.22691935137687,903.415736346898,44.078436005774435,961.8750950361128,45.84374725733257,1020.3344537253276,47.607483682594335,1077.942796456251,49.2971003628669,1135.5511391871742,50.98519836134305,1192.4221152402101,52.60895619891637,1249.2930912932459,54.2312439845955
166,19629999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.851999999999938,71.79825534479687,14.795842317808768,143.59651068959374,17.737210909682553,211.97958020130528,20.378378278220268,280.3626497130168,23.017306623760124,346.1258373914672,25.427161425231283,411.8890250699176,27.834954892949757,475.5779748687208,30.06200162568592,539.266924667524,32.287126367338566,601.2739238149329,34.36597130187642,663.2809229623417,36.44300646125223,723.897797190594,38.39924317337737,784.5146714188462,40.353762408876335,843.9652038828722,42.2069193513768,903.415736346898,44.05843600577436,961.8750950361128,45.823747257332506,1020.3344537253276,47.587483682594275,1077.942796456251,49.277100362866854,1135.5511391871742,50.965198361343006,1192.4221152402101,52.58895619891632,1249.2930912932459,54.21124398459546
167,19579999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.832000000000784,71.79825534479687,14.775842317809474,143.59651068959374,17.717210909683143,211.97958020130528,20.358378278220773,280.3626497130168,22.997306623760558,346.1258373914672,25.40716142523166,411.8890250699176,27.814954892950087,475.5779748687208,30.042001625686215,539.266924667524,32.267126367338825,601.2739238149329,34.34597130187665,663.2809229623417,36.42300646125244,723.897797190594,38.37924317337755,784.5146714188462,40.33376240887648,843.9652038828722,42.18691935137692,903.415736346898,44.03843600577447,961.8750950361128,45.80374725733261,1020.3344537253276,47.56748368259437,1077.942796456251,49.25710036286695,1135.5511391871742,50.9451983613431,1192.4221152402101,52.56895619891641,1249.2930912932459,54.191243984595545
168,19529999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.8119999999998,71.79825534479687,14.755842317808742,143.59651068959374,17.697210909682607,211.97958020130528,20.33837827822037,280.3626497130168,22.977306623760263,346.1258373914672,25.38716142523145,411.8890250699176,27.79495489294995,475.5779748687208,30.02200162568613,539.266924667524,32.24712636733879,601.2739238149329,34.32597130187665,663.2809229623417,36.403006461252474,723.897797190594,38.35924317337762,784.5146714188462,40.313762408876585,843.9652038828722,42.16691935137705,903.415736346898,44.01843600577461,961.8750950361128,45.783747257332756,1020.3344537253276,47.547483682594525,1077.942796456251,49.237100362867096,1135.5511391871742,50.92519836134325,1192.4221152402101,52.54895619891656,1249.2930912932459,54.17124398459569
169,19479999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.79200000000008,71.79825534479687,14.735842317808958,143.59651068959374,17.677210909682774,211.97958020130528,20.31837827822051,280.3626497130168,22.95730662376038,346.1258373914672,25.367161425231554,411.8890250699176,27.774954892950042,475.5779748687208,30.002001625686216,539.266924667524,32.22712636733886,601.2739238149329,34.30597130187671,663.2809229623417,36.38300646125252,723.897797190594,38.339243173377646,784.5146714188462,40.29376240887659,843.9652038828722,42.146919351377036,903.415736346898,43.99843600577459,961.8750950361128,45.76374725733274,1020.3344537253276,47.52748368259451,1077.942796456251,49.21710036286708,1135.5511391871742,50.90519836134323,1192.4221152402101,52.52895619891654,1249.2930912932459,54.15124398459567
170,19429999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.772000000000219,71.79825534479687,14.715842317808967,143.59651068959374,17.657210909682686,211.97958020130528,20.29837827822035,280.3626497130168,22.937306623760172,346.1258373914672,25.34716142523131,411.8890250699176,27.754954892949772,475.5779748687208,29.982001625685935,539.266924667524,32.20712636733858,601.2739238149329,34.28597130187644,663.2809229623417,36.36300646125226,723.897797190594,38.3192431733774,784.5146714188462,40.27376240887636,843.9652038828722,42.12691935137681,903.415736346898,43.97843600577437,961.8750950361128,45.743747257332515,1020.3344537253276,47.507483682594284,1077.942796456251,49.19710036286686,1135.5511391871742,50.88519836134302,1192.4221152402101,52.50895619891633,1249.2930912932459,54.13124398459547
171,19379999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.752000000000507,71.79825534479687,14.695842317809158,143.59651068959374,17.637210909682803,211.97958020130528,20.278378278220423,280.3626497130168,22.91730662376021,346.1258373914672,25.32716142523133,411.8890250699176,27.734954892949773,475.5779748687208,29.962001625685918,539.266924667524,32.18712636733855,601.2739238149329,34.2659713018764,663.2809229623417,36.34300646125221,723.897797190594,38.299243173377334,784.5146714188462,40.253762408876284,843.9652038828722,42.10691935137674,903.415736346898,43.9584360057743,961.8750950361128,45.72374725733245,1020.3344537253276,47.48748368259422,1077.942796456251,49.177100362866796,1135.5511391871742,50.86519836134295,1192.4221152402101,52.488956198916256,1249.2930912932459,54.11124398459539
172,19329999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.732000000000731,71.79825534479687,14.675842317809442,143.59651068959374,17.61721090968311,211.97958020130528,20.25837827822073,280.3626497130168,22.8973066237605,346.1258373914672,25.30716142523159,411.8890250699176,27.714954892950004,475.5779748687208,29.942001625686114,539.266924667524,32.16712636733871,601.2739238149329,34.24597130187653,663.2809229623417,36.32300646125232,723.897797190594,38.27924317337744,784.5146714188462,40.23376240887638,843.9652038828722,42.08691935137683,903.415736346898,43.93843600577438,961.8750950361128,45.70374725733251,1020.3344537253276,47.46748368259428,1077.942796456251,49.15710036286684,1135.5511391871742,50.845198361343,1192.4221152402101,52.46895619891632,1249.2930912932459,54.09124398459545
173,19279999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.711999999999925,71.79825534479687,14.655842317808867,143.59651068959374,17.59721090968272,211.97958020130528,20.238378278220466,280.3626497130168,22.87730662376034,346.1258373914672,25.287161425231506,411.8890250699176,27.69495489294998,475.5779748687208,29.922001625686143,539.266924667524,32.147126367338785,601.2739238149329,34.22597130187663,663.2809229623417,36.30300646125245,723.897797190594,38.25924317337759,784.5146714188462,40.21376240887654,843.9652038828722,42.06691935137699,903.415736346898,43.91843600577454,961.8750950361128,45.683747257332676,1020.3344537253276,47.44748368259444,1077.942796456251,49.137100362867,1135.5511391871742,50.825198361343155,1192.4221152402101,52.44895619891646,1249.2930912932459,54.071243984595604
174,19229999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.692000000000181,71.79825534479687,14.635842317808958,143.59651068959374,17.577210909682698,211.97958020130528,20.218378278220385,280.3626497130168,22.85730662376022,346.1258373914672,25.267161425231368,411.8890250699176,27.67495489294984,475.5779748687208,29.902001625686,539.266924667524,32.12712636733864,601.2739238149329,34.20597130187649,663.2809229623417,36.2830064612523,723.897797190594,38.23924317337744,784.5146714188462,40.1937624088764,843.9652038828722,42.04691935137687,903.415736346898,43.89843600577444,961.8750950361128,45.663747257332595,1020.3344537253276,47.42748368259437,1077.942796456251,49.11710036286695,1135.5511391871742,50.8051983613431,1192.4221152402101,52.42895619891642,1249.2930912932459,54.05124398459555
175,19179999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.672000000000777,71.79825534479687,14.615842317809467,143.59651068959374,17.557210909683125,211.97958020130528,20.19837827822074,280.3626497130168,22.837306623760515,346.1258373914672,25.24716142523161,411.8890250699176,27.65495489295003,475.5779748687208,29.88200162568615,539.266924667524,32.10712636733875,601.2739238149329,34.18597130187657,663.2809229623417,36.26300646125236,723.897797190594,38.21924317337748,784.5146714188462,40.173762408876414,843.9652038828722,42.026919351376854,903.415736346898,43.878436005774404,961.8750950361128,45.64374725733253,1020.3344537253276,47.4074836825943,1077.942796456251,49.09710036286687,1135.5511391871742,50.78519836134303,1192.4221152402101,52.40895619891635,1249.2930912932459,54.031243984595484
176,19129999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.652000000000596,71.79825534479687,14.595842317809288,143.59651068959374,17.53721090968295,211.97958020130528,20.178378278220574,280.3626497130168,22.817306623760352,346.1258373914672,25.227161425231458,411.8890250699176,27.634954892949892,475.5779748687208,29.862001625686034,539.266924667524,32.087126367338655,601.2739238149329,34.165971301876496,663.2809229623417,36.2430064612523,723.897797190594,38.199243173377425,784.5146714188462,40.15376240887637,843.9652038828722,42.006919351376816,903.415736346898,43.858436005774365,961.8750950361128,45.6237472573325,1020.3344537253276,47.387483682594265,1077.942796456251,49.07710036286684,1135.5511391871742,50.76519836134299,1192.4221152402101,52.388956198916304,1249.2930912932459,54.01124398459544
177,19079999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.632000000001748,71.79825534479687,14.575842317810302,143.59651068959374,17.51721090968384,211.97958020130528,20.15837827822136,280.3626497130168,22.797306623761045,346.1258373914672,25.207161425232066,411.8890250699176,27.61495489295042,475.5779748687208,29.842001625686482,539.266924667524,32.06712636733903,601.2739238149329,34.145971301876806,663.2809229623417,36.22300646125255,723.897797190594,38.179243173377635,784.5146714188462,40.13376240887654,843.9652038828722,41.986919351376955,903.415736346898,43.83843600577448,961.8750950361128,45.60374725733261,1020.3344537253276,47.36748368259437,1077.942796456251,49.05710036286694,1135.5511391871742,50.7451983613431,1192.4221152402101,52.36895619891641,1249.2930912932459,53.99124398459554
178,19029999.999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.612000000001133,71.79825534479687,14.555842317809732,143.59651068959374,17.497210909683325,211.97958020130528,20.138378278220898,280.3626497130168,22.777306623760637,346.1258373914672,25.187161425231714,411.8890250699176,27.594954892950124,475.5779748687208,29.822001625686244,539.266924667524,32.04712636733885,601.2739238149329,34.12597130187667,663.2809229623417,36.20300646125245,723.897797190594,38.15924317337756,784.5146714188462,40.1137624088765,843.9652038828722,41.96691935137693,903.415736346898,43.818436005774466,961.8750950361128,45.5837472573326,1020.3344537253276,47.347483682594365,1077.942796456251,49.037100362866944,1135.5511391871742,50.725198361343104,1192.4221152402101,52.34895619891642,1249.2930912932459,53.97124398459555
179,18980277.77777777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.59211111111129,6.750803136076473,11.816038927637495,13.501606272152946,12.039980772715884,84.89054111415678,14.90625252306523,156.2794759561606,17.778699521045656,224.34256323869278,20.368946448602898,292.4056505212249,22.96224167929796,357.91092052056166,25.337594516483442,423.4161905198984,27.714165424663133,486.89238466375855,29.917157508485037,550.3685788076186,32.12027121404695,612.1968740697511,34.181871205731014,674.0251693318835,36.24292273921692,734.4898000036026,38.186429963616064,794.9544306753215,40.1289728642011,854.2737083926503,41.97241620412213,913.592986109979,43.81463443876001,971.9381072212302,45.5722462303283,1030.2832283324815,47.32846869228205,1087.791315282776,49.01170895076119,1145.2994022330704,50.69345695940411,1202.0817715615563,52.31167637821134,1258.864140890042,53.9283404236259
180,18931666.666666657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.57266666666692,23.627810976267654,12.345106880479646,47.25562195253531,13.117707479732779,117.62125553755654,15.87651586946975,187.98688912257776,18.641432630678825,255.25002083216145,21.14651159859836,322.5131525417451,23.655370202521667,387.3736283432978,25.962240322686878,452.23410414485056,28.27141241992755,515.1784091513529,30.418837982847908,578.1227141578552,32.567585202891564,639.5042497067965,34.58384633001077,700.8857852557378,36.60075767436128,760.9698070361238,38.50717677964246,821.0538288165098,40.41377562658691,880.0449696670958,42.22687812848012,939.0361105176817,44.03982550768376,997.095637684024,45.772699891784605,1055.1551648503664,47.50517849501633,1112.4126123490887,49.16839081638112,1169.6700598478112,50.83103371350878,1226.230912364922,52.433236601088595,1282.7917648820326,54.03474500018424
181,18883055.555555545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.553222222222733,40.50481881645884,12.867171234243257,81.00963763291767,14.181573148796119,150.3519699609563,16.854873339811466,219.69430228899492,19.533978581732686,286.1574784256301,21.972336723280065,352.62065456226526,24.41448453074535,416.83633616603396,26.667918313068203,481.05201776980266,28.923841626762325,543.4644336389472,31.027685600122812,605.8768495080917,33.1331406370076,666.8116253438419,35.11340299054981,727.7464011795921,37.09466175095413,787.4498140686452,38.9710948979375,847.1532269576983,40.84808262908244,905.8162309415413,42.63606789834875,964.4792349253843,44.42428337504038,1022.2531681468176,46.13606369472676,1080.0271013682511,47.847832076445684,1137.0339094154015,49.493317600777374,1194.040717462552,51.138608051315636,1250.3800531682875,52.72593685476395,1306.719388874023,54.3129306569555
182,18834444.444444433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.533777777777921,57.38182665665003,13.38505930539282,114.76365331330005,15.237218621706809,183.08268438435607,17.83343233421809,251.4017154554121,20.435120091440492,317.0649360190988,22.81373837530124,382.72815658278546,25.19602028031313,446.2990439887701,27.401812366163906,509.86993139475476,29.610083125592826,571.7504581265415,31.67512095197188,633.6309848583282,33.74182605116814,694.1190009808873,35.68996827079093,754.6070171034464,37.63920246237664,813.9298211011665,39.48872812586126,873.2526250988866,41.338926473420514,931.5874922159867,43.104153961848134,989.9223593330868,44.86974164446897,1047.4106986096112,46.56213840870367,1104.8990378861358,48.25465818877737,1161.6552064817142,49.88354094717576,1218.4113750772929,51.512363948744486,1274.5291939716533,53.08541259694301,1330.6470128660137,54.65825882861177
183,18785833.333333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.514333333333806,13.363667235870608,11.949090134560162,26.727334471741216,12.383898024538942,87.14934309790209,14.316686986701725,147.57135172406296,16.25292560109638,215.0176142517252,18.783403111508246,282.4638767793875,21.318824977344562,347.4291362037403,23.64539855114085,412.3943956280931,25.975371237854162,475.39284929084226,28.1389819179101,538.3913029535914,30.304954393132334,599.7931962683426,32.33519283811286,661.1950895830938,34.36706780622175,721.2767610481187,36.28610331685097,781.3584325131437,38.206251858225826,840.3319177400829,40.031162793458094,899.305402967022,41.85679908826417,957.3369368680544,43.60103393637,1015.3684707690867,45.34570094313765,1072.5911279447837,47.02007104938914,1129.8137851204806,48.6946476708966,1186.3355312631193,50.3079672736456,1242.8572774057577,51.92131714049317,1298.7670054075847,53.4808784009769,1354.676733409412,55.04033052490058
184,18737222.222222213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.494888888886901,30.068251280708868,12.468819823997602,60.136502561417736,13.442999966541807,120.13948668941937,15.347494918126147,180.142470817421,17.255296587651408,246.75359798008668,19.723828212270043,313.3647251427524,22.197031668854816,377.65752203617495,24.47458990834388,441.95031892959753,26.755394976695136,504.3944289627484,28.87927914416085,566.8385389958993,31.005443444012016,627.7751128236955,33.00288255006989,688.7116866514916,35.001919802448505,748.3971172228967,36.893475958236316,808.0825477943018,38.786134037904844,866.7145367805981,40.58774082212067,925.3465257668943,42.390079270032274,983.0809273645276,44.11436080716066,1040.815328962161,45.839091935900115,1097.7772819980505,47.496235397478735,1154.73923503394,49.15360978803568,1211.0306129732967,50.75195361902854,1267.3219909126535,52.350356312736245,1323.0269845016578,53.89682701312108,1378.7319780906623,55.4432194433381
185,18688611.1111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.475444444443715,46.77283532554712,12.984206138500484,93.54567065109424,14.493549076880917,153.12963028093662,16.37058995166977,212.71358991077904,18.250799506283133,278.48958170844816,20.659399524068622,344.2655735061173,23.072403948210816,407.8859078686096,25.302452753736983,471.5062422311019,27.535588312267226,533.3960086346545,29.62090137732921,595.2857750382071,31.708397944044226,655.7570293790483,33.67393769565574,716.2282837198894,35.64101821091605,775.5174733976746,37.50580045797652,834.8066630754599,39.3716523401144,893.0971558211132,41.150507173383524,951.3876485667665,42.930077790619436,1008.8249178610008,44.63483377475156,1066.262187155235,46.34003437277237,1122.9634360513173,47.9802758238799,1179.6646849473998,49.62075050906471,1235.7256946834746,51.204356233304445,1291.7867044195493,52.78802798002607,1347.2869635957309,54.32157139481056,1402.7872227719126,55.85504689366027
