name_sample_0_model_0,depth_sample_0_model_0,aft_age_sample_0_model_0,time_sample_0_model_0,temp_sample_0_model_0,name_sample_0_model_1,depth_sample_0_model_1,aft_age_sample_0_model_1,time_sample_0_model_1,temp_sample_0_model_1,name_sample_1_model_0,depth_sample_1_model_0,aft_age_sample_1_model_0,time_sample_1_model_0,temp_sample_1_model_0,name_sample_1_model_1,depth_sample_1_model_1,aft_age_sample_1_model_1,time_sample_1_model_1,temp_sample_1_model_1,name_sample_2_model_0,depth_sample_2_model_0,aft_age_sample_2_model_0,time_sample_2_model_0,temp_sample_2_model_0,name_sample_2_model_1,depth_sample_2_model_1,aft_age_sample_2_model_1,time_sample_2_model_1,temp_sample_2_model_1,name_sample_3_model_0,depth_sample_3_model_0,aft_age_sample_3_model_0,time_sample_3_model_0,temp_sample_3_model_0,name_sample_3_model_1,depth_sample_3_model_1,aft_age_sample_3_model_1,time_sample_3_model_1,temp_sample_3_model_1
,,,0.0,120.0,NDW01-1,2649.5,132.92,0.0,120.0,,,,0.0,120.0,NDW01-2,2813.0,23.65,0.0,120.0,,,,0.0,120.0,NDW01-3,1963.5,75.15164948,0.0,120.0,,,,0.0,120.0,NDW01-4,2126.6,61.0976944,0.0,120.0
,,,0.040000000000020464,118.06122448979592,,,,0.3400996153845881,119.0404063226965,,,,0.040000000000020464,118.06122448979592,,,,0.08086086538463633,119.04125445278123,,,,0.040000000000020464,118.06122448979592,,,,0.545099615384629,119.03675962703961,,,,0.040000000000020464,118.06122448979592,,,,0.5200996153845949,119.03885213873471
,,,0.07999999999998408,116.12244897959184,,,,0.680199230769233,118.080812645393,,,,0.07999999999998408,116.12244897959184,,,,0.1617217307692158,118.08250890556246,,,,0.07999999999998408,116.12244897959184,,,,1.090199230769258,118.07351925407923,,,,0.07999999999998408,116.12244897959184,,,,1.0401992307692467,118.07770427746942
,,,0.12000000000000455,114.18367346938776,,,,1.0202988461538212,117.1212189680895,,,,0.12000000000000455,114.18367346938776,,,,0.24258259615385214,117.12376335834371,,,,0.12000000000000455,114.18367346938776,,,,1.6352988461538303,117.11027888111884,,,,0.12000000000000455,114.18367346938776,,,,1.5602988461538416,117.11655641620412
,,,0.160000000000025,112.24489795918367,,,,1.360398461538466,116.16162529078598,,,,0.160000000000025,112.24489795918367,,,,0.32344346153848846,116.16501781112494,,,,0.160000000000025,112.24489795918367,,,,2.1803984615384593,116.14703850815846,,,,0.160000000000025,112.24489795918367,,,,2.0803984615384365,116.15540855493883
,,,0.19999999999998863,110.3061224489796,,,,1.7004980769230542,115.20203161348248,,,,0.19999999999998863,110.3061224489796,,,,0.40430432692306795,115.20627226390617,,,,0.19999999999998863,110.3061224489796,,,,2.7254980769230883,115.18379813519809,,,,0.19999999999998863,110.3061224489796,,,,2.6004980769230883,115.19426069367354
,,,0.2400000000000091,108.36734693877551,,,,2.040597692307699,114.24243793617897,,,,0.2400000000000091,108.36734693877551,,,,0.4851651923077043,114.24752671668742,,,,0.2400000000000091,108.36734693877551,,,,3.2705976923077174,114.2205577622377,,,,0.2400000000000091,108.36734693877551,,,,3.1205976923076832,114.23311283240824
,,,0.2799999999999727,106.42857142857143,,,,2.3806973076922873,113.28284425887547,,,,0.2799999999999727,106.42857142857143,,,,0.5660260576922838,113.28878116946865,,,,0.2799999999999727,106.42857142857143,,,,3.8156973076922895,113.25731738927732,,,,0.2799999999999727,106.42857142857143,,,,3.640697307692335,113.27196497114295
,,,0.3199999999999932,104.48979591836735,,,,2.720796923076932,112.32325058157197,,,,0.3199999999999932,104.48979591836735,,,,0.6468869230769201,112.33003562224988,,,,0.3199999999999932,104.48979591836735,,,,4.360796923076919,112.29407701631693,,,,0.3199999999999932,104.48979591836735,,,,4.16079692307693,112.31081710987766
,,,0.36000000000001364,102.55102040816327,,,,3.0608965384615203,111.36365690426847,,,,0.36000000000001364,102.55102040816327,,,,0.7277477884615564,111.37129007503111,,,,0.36000000000001364,102.55102040816327,,,,4.905896538461548,111.33083664335655,,,,0.36000000000001364,102.55102040816327,,,,4.680896538461525,111.34966924861237
