name_sample_0_model_0,depth_sample_0_model_0,aft_age_sample_0_model_0,time_sample_0_model_0,temp_sample_0_model_0,name_sample_0_model_1,depth_sample_0_model_1,aft_age_sample_0_model_1,time_sample_0_model_1,temp_sample_0_model_1,name_sample_1_model_0,depth_sample_1_model_0,aft_age_sample_1_model_0,time_sample_1_model_0,temp_sample_1_model_0,name_sample_1_model_1,depth_sample_1_model_1,aft_age_sample_1_model_1,time_sample_1_model_1,temp_sample_1_model_1,name_sample_2_model_0,depth_sample_2_model_0,aft_age_sample_2_model_0,time_sample_2_model_0,temp_sample_2_model_0,name_sample_2_model_1,depth_sample_2_model_1,aft_age_sample_2_model_1,time_sample_2_model_1,temp_sample_2_model_1,name_sample_3_model_0,depth_sample_3_model_0,aft_age_sample_3_model_0,time_sample_3_model_0,temp_sample_3_model_0,name_sample_3_model_1,depth_sample_3_model_1,aft_age_sample_3_model_1,time_sample_3_model_1,temp_sample_3_model_1
,,,0.0,120.0,NDW01-1,2649.5,132.92,0.0,120.0,,,,0.0,120.0,NDW01-2,2813.0,23.65,0.0,120.0,,,,0.0,120.0,NDW01-3,1963.5,75.15164948,0.0,120.0,,,,0.0,120.0,NDW01-4,2126.6,61.0976944,0.0,120.0
,,,0.040000000000020464,118.06122448979592,,,,0.3400996153845881,119.0404063224336,,,,0.040000000000020464,118.06122448979592,,,,0.08086086538463633,119.04125445278123,,,,0.040000000000020464,118.06122448979592,,,,0.545099615384629,119.03675962703963,,,,0.040000000000020464,118.06122448979592,,,,0.5200996153845949,119.03885213873465
,,,0.07999999999998408,116.12244897959184,,,,0.680199230769233,118.08081264486721,,,,0.07999999999998408,116.12244897959184,,,,0.1617217307692158,118.08250890556246,,,,0.07999999999998408,116.12244897959184,,,,1.090199230769258,118.07351925407926,,,,0.07999999999998408,116.12244897959184,,,,1.0401992307692467,118.07770427746931
,,,0.12000000000000455,114.18367346938776,,,,1.0202988461538212,117.1212189673008,,,,0.12000000000000455,114.18367346938776,,,,0.24258259615385214,117.12376335834371,,,,0.12000000000000455,114.18367346938776,,,,1.6352988461538303,117.1102788811189,,,,0.12000000000000455,114.18367346938776,,,,1.5602988461538416,117.11655641620395
,,,0.160000000000025,112.24489795918367,,,,1.360398461538466,116.1616252897344,,,,0.160000000000025,112.24489795918367,,,,0.32344346153848846,116.16501781112494,,,,0.160000000000025,112.24489795918367,,,,2.1803984615384593,116.14703850815853,,,,0.160000000000025,112.24489795918367,,,,2.0803984615384365,116.1554085549386
,,,0.19999999999998863,110.3061224489796,,,,1.7004980769230542,115.20203161216801,,,,0.19999999999998863,110.3061224489796,,,,0.40430432692306795,115.20627226390617,,,,0.19999999999998863,110.3061224489796,,,,2.7254980769230883,115.18379813519816,,,,0.19999999999998863,110.3061224489796,,,,2.6004980769230883,115.19426069367326
,,,0.2400000000000091,108.36734693877551,,,,2.040597692307699,114.24243793460161,,,,0.2400000000000091,108.36734693877551,,,,0.4851651923077043,114.24752671668742,,,,0.2400000000000091,108.36734693877551,,,,3.2705976923077174,114.22055776223779,,,,0.2400000000000091,108.36734693877551,,,,3.1205976923076832,114.23311283240791
,,,0.2799999999999727,106.42857142857143,,,,2.3806973076922873,113.28284425703521,,,,0.2799999999999727,106.42857142857143,,,,0.5660260576922838,113.28878116946865,,,,0.2799999999999727,106.42857142857143,,,,3.8156973076922895,113.25731738927742,,,,0.2799999999999727,106.42857142857143,,,,3.640697307692335,113.27196497114255
,,,0.3199999999999932,104.48979591836735,,,,2.720796923076932,112.32325057946882,,,,0.3199999999999932,104.48979591836735,,,,0.6468869230769201,112.33003562224988,,,,0.3199999999999932,104.48979591836735,,,,4.360796923076919,112.29407701631706,,,,0.3199999999999932,104.48979591836735,,,,4.16079692307693,112.3108171098772
,,,0.36000000000001364,102.55102040816327,,,,3.0608965384615203,111.36365690190242,,,,0.36000000000001364,102.55102040816327,,,,0.7277477884615564,111.37129007503111,,,,0.36000000000001364,102.55102040816327,,,,4.905896538461548,111.33083664335669,,,,0.36000000000001364,102.55102040816327,,,,4.680896538461525,111.34966924861186
,,,0.39999999999997726,100.61224489795919,,,,3.4009961538461653,110.40406322433603,,,,0.39999999999997726,100.61224489795919,,,,0.8086086538461359,110.41254452781234,,,,0.39999999999997726,100.61224489795919,,,,5.450996153846177,110.36759627039632,,,,0.39999999999997726,100.61224489795919,,,,5.200996153846177,110.38852138734651
,,,0.4399999999999977,98.6734693877551,,,,3.7410957692307534,109.44446954676962,,,,0.4399999999999977,98.6734693877551,,,,0.8894695192307722,109.45379898059359,,,,0.4399999999999977,98.6734693877551,,,,5.996095769230749,109.40435589743595,,,,0.4399999999999977,98.6734693877551,,,,5.721095769230772,109.42737352608117
,,,0.4800000000000182,96.73469387755102,,,,4.081195384615398,108.48487586920322,,,,0.4800000000000182,96.73469387755102,,,,0.9703303846154085,108.49505343337482,,,,0.4800000000000182,96.73469387755102,,,,6.541195384615378,108.44111552447558,,,,0.4800000000000182,96.73469387755102,,,,6.2411953846153665,108.46622566481582
,,,0.5199999999999818,94.79591836734694,,,,4.421294999999986,107.52528219163682,,,,0.5199999999999818,94.79591836734694,,,,1.051191249999988,107.53630788615605,,,,0.5199999999999818,94.79591836734694,,,,7.086295000000007,107.47787515151522,,,,0.5199999999999818,94.79591836734694,,,,6.761295000000018,107.50507780355046
,,,0.5600000000000023,92.85714285714286,,,,4.761394615384631,106.56568851407043,,,,0.5600000000000023,92.85714285714286,,,,1.1320521153846244,106.5775623389373,,,,0.5600000000000023,92.85714285714286,,,,7.631394615384636,106.51463477855485,,,,0.5600000000000023,92.85714285714286,,,,7.281394615384613,106.54392994228512
,,,0.6000000000000227,90.91836734693878,,,,5.1014942307692195,105.60609483650403,,,,0.6000000000000227,90.91836734693878,,,,1.2129129807692607,105.61881679171853,,,,0.6000000000000227,90.91836734693878,,,,8.176494230769265,105.55139440559448,,,,0.6000000000000227,90.91836734693878,,,,7.801494230769265,105.58278208101977
,,,0.6399999999999864,88.9795918367347,,,,5.441593846153864,104.64650115893764,,,,0.6399999999999864,88.9795918367347,,,,1.2937738461538402,104.66007124449976,,,,0.6399999999999864,88.9795918367347,,,,8.721593846153837,104.58815403263411,,,,0.6399999999999864,88.9795918367347,,,,8.32159384615386,104.62163421975443
,,,0.6800000000000068,87.0408163265306,,,,5.7816934615384525,103.68690748137124,,,,0.6800000000000068,87.0408163265306,,,,1.3746347115384765,103.70132569728099,,,,0.6800000000000068,87.0408163265306,,,,9.266693461538466,103.62491365967375,,,,0.6800000000000068,87.0408163265306,,,,8.841693461538455,103.66048635848907
,,,0.7200000000000273,85.10204081632654,,,,6.1217930769230975,102.72731380380483,,,,0.7200000000000273,85.10204081632654,,,,1.4554955769231128,102.74258015006222,,,,0.7200000000000273,85.10204081632654,,,,9.811793076923095,102.66167328671338,,,,0.7200000000000273,85.10204081632654,,,,9.361793076923107,102.69933849722372
,,,0.7599999999999909,83.16326530612244,,,,6.461892692307686,101.76772012623843,,,,0.7599999999999909,83.16326530612244,,,,1.5363564423076923,101.78383460284347,,,,0.7599999999999909,83.16326530612244,,,,10.356892692307724,101.69843291375301,,,,0.7599999999999909,83.16326530612244,,,,9.881892692307702,101.73819063595838
,,,0.8000000000000114,81.22448979591837,,,,6.8019923076923305,100.80812644867204,,,,0.8000000000000114,81.22448979591837,,,,1.6172173076923286,100.8250890556247,,,,0.8000000000000114,81.22448979591837,,,,10.901992307692296,100.73519254079264,,,,0.8000000000000114,81.22448979591837,,,,10.401992307692296,100.77704277469303
,,,0.839999999999975,79.28571428571428,,,,7.142091923076919,99.84853277110564,,,,0.839999999999975,79.28571428571428,,,,1.6980781730769081,99.86634350840593,,,,0.839999999999975,79.28571428571428,,,,11.447091923076925,99.77195216783227,,,,0.839999999999975,79.28571428571428,,,,10.922091923076948,99.81589491342768
,,,0.8799999999999955,77.34693877551021,,,,7.482191538461564,98.88893909353925,,,,0.8799999999999955,77.34693877551021,,,,1.7789390384615444,98.90759796118718,,,,0.8799999999999955,77.34693877551021,,,,11.992191538461555,98.8087117948719,,,,0.8799999999999955,77.34693877551021,,,,11.442191538461543,98.85474705216232
,,,0.9200000000000159,75.40816326530611,,,,7.822291153846152,97.92934541597285,,,,0.9200000000000159,75.40816326530611,,,,1.8597999038461808,97.94885241396841,,,,0.9200000000000159,75.40816326530611,,,,12.537291153846184,97.84547142191154,,,,0.9200000000000159,75.40816326530611,,,,11.962291153846195,97.89359919089698
,,,0.9599999999999795,73.46938775510205,,,,8.162390769230797,96.96975173840644,,,,0.9599999999999795,73.46938775510205,,,,1.9406607692307603,96.99010686674964,,,,0.9599999999999795,73.46938775510205,,,,13.082390769230756,96.88223104895117,,,,0.9599999999999795,73.46938775510205,,,,12.48239076923079,96.93245132963163
,,,1.0,71.53061224489795,,,,8.502490384615385,96.01015806084004,,,,1.0,71.53061224489795,,,,2.0215216346153966,96.03136131953087,,,,1.0,71.53061224489795,,,,13.627490384615385,95.9189906759908,,,,1.0,71.53061224489795,,,,13.002490384615385,95.97130346836629
,,,1.0400000000000205,69.59183673469389,,,,8.84259000000003,95.05056438327365,,,,1.0400000000000205,69.59183673469389,,,,2.102382500000033,95.0726157723121,,,,1.0400000000000205,69.59183673469389,,,,14.172590000000014,94.95575030303043,,,,1.0400000000000205,69.59183673469389,,,,13.522590000000037,95.01015560710093
,,,1.079999999999984,67.65306122448979,,,,9.182689615384618,94.09097070570725,,,,1.079999999999984,67.65306122448979,,,,2.1832433653846124,94.11387022509335,,,,1.079999999999984,67.65306122448979,,,,14.717689615384643,93.99250993007007,,,,1.079999999999984,67.65306122448979,,,,14.042689615384631,94.04900774583558
,,,1.1200000000000045,65.71428571428572,,,,9.522789230769263,93.13137702814086,,,,1.1200000000000045,65.71428571428572,,,,2.2641042307692487,93.15512467787458,,,,1.1200000000000045,65.71428571428572,,,,15.262789230769272,93.0292695571097,,,,1.1200000000000045,65.71428571428572,,,,14.562789230769226,93.08785988457024
,,,1.160000000000025,63.775510204081634,,,,9.86288884615385,92.17178335057446,,,,1.160000000000025,63.775510204081634,,,,2.344965096153885,92.19637913065581,,,,1.160000000000025,63.775510204081634,,,,15.807888846153844,92.06602918414933,,,,1.160000000000025,63.775510204081634,,,,15.082888846153878,92.12671202330489
,,,1.1999999999999886,61.83673469387755,,,,10.202988461538496,91.21218967300806,,,,1.1999999999999886,61.83673469387755,,,,2.4258259615384645,91.23763358343706,,,,1.1999999999999886,61.83673469387755,,,,16.352988461538473,91.10278881118896,,,,1.1999999999999886,61.83673469387755,,,,15.602988461538473,91.16556416203954
,,,1.240000000000009,59.89795918367347,,,,10.543088076923084,90.25259599544167,,,,1.240000000000009,59.89795918367347,,,,2.506686826923101,90.27888803621829,,,,1.240000000000009,59.89795918367347,,,,16.898088076923102,90.13954843822859,,,,1.240000000000009,59.89795918367347,,,,16.123088076923068,90.2044163007742
,,,1.2799999999999727,57.95918367346939,,,,10.883187692307729,89.29300231787526,,,,1.2799999999999727,57.95918367346939,,,,2.5875476923076803,89.32014248899952,,,,1.2799999999999727,57.95918367346939,,,,17.44318769230773,89.17630806526822,,,,1.2799999999999727,57.95918367346939,,,,16.64318769230772,89.24326843950884
,,,1.3199999999999932,56.02040816326531,,,,11.223287307692317,88.33340864030886,,,,1.3199999999999932,56.02040816326531,,,,2.6684085576923167,88.36139694178075,,,,1.3199999999999932,56.02040816326531,,,,17.988287307692303,88.21306769230786,,,,1.3199999999999932,56.02040816326531,,,,17.163287307692315,88.2821205782435
,,,1.3600000000000136,54.08163265306122,,,,11.563386923076962,87.37381496274247,,,,1.3600000000000136,54.08163265306122,,,,2.749269423076953,87.40265139456199,,,,1.3600000000000136,54.08163265306122,,,,18.533386923076932,87.24982731934749,,,,1.3600000000000136,54.08163265306122,,,,17.683386923076966,87.32097271697815
,,,1.3999999999999773,52.14285714285714,,,,11.90348653846155,86.41422128517607,,,,1.3999999999999773,52.14285714285714,,,,2.8301302884615325,86.44390584734323,,,,1.3999999999999773,52.14285714285714,,,,19.07848653846156,86.28658694638712,,,,1.3999999999999773,52.14285714285714,,,,18.20348653846156,86.35982485571279
,,,1.4399999999999977,50.20408163265306,,,,12.243586153846195,85.45462760760967,,,,1.4399999999999977,50.20408163265306,,,,2.910991153846169,85.48516030012446,,,,1.4399999999999977,50.20408163265306,,,,19.62358615384619,85.32334657342676,,,,1.4399999999999977,50.20408163265306,,,,18.723586153846156,85.39867699444744
,,,1.4800000000000182,48.265306122448976,,,,12.583685769230783,84.49503393004326,,,,1.4800000000000182,48.265306122448976,,,,2.991852019230805,84.5264147529057,,,,1.4800000000000182,48.265306122448976,,,,20.16868576923082,84.36010620046639,,,,1.4800000000000182,48.265306122448976,,,,19.243685769230808,84.4375291331821
,,,1.5199999999999818,46.326530612244895,,,,12.923785384615428,83.53544025247687,,,,1.5199999999999818,46.326530612244895,,,,3.0727128846153846,83.56766920568694,,,,1.5199999999999818,46.326530612244895,,,,20.71378538461539,83.39686582750602,,,,1.5199999999999818,46.326530612244895,,,,19.763785384615403,83.47638127191675
,,,1.5600000000000023,44.38775510204081,,,,13.263885000000016,82.57584657491049,,,,1.5600000000000023,44.38775510204081,,,,3.153573750000021,82.60892365846817,,,,1.5600000000000023,44.38775510204081,,,,21.25888500000002,82.43362545454565,,,,1.5600000000000023,44.38775510204081,,,,20.283884999999998,82.5152334106514
,,,1.6000000000000227,42.44897959183673,,,,13.603984615384661,81.61625289734408,,,,1.6000000000000227,42.44897959183673,,,,3.2344346153846573,81.6501781112494,,,,1.6000000000000227,42.44897959183673,,,,21.80398461538465,81.47038508158528,,,,1.6000000000000227,42.44897959183673,,,,20.80398461538465,81.55408554938606
,,,1.6399999999999864,40.51020408163265,,,,13.94408423076925,80.65665921977768,,,,1.6399999999999864,40.51020408163265,,,,3.3152954807692367,80.69143256403063,,,,1.6399999999999864,40.51020408163265,,,,22.34908423076928,80.5071447086249,,,,1.6399999999999864,40.51020408163265,,,,21.324084230769245,80.59293768812071
,,,1.6800000000000068,38.57142857142857,,,,14.284183846153894,79.69706554221128,,,,1.6800000000000068,38.57142857142857,,,,3.396156346153873,79.73268701681187,,,,1.6800000000000068,38.57142857142857,,,,22.89418384615385,79.54390433566454,,,,1.6800000000000068,38.57142857142857,,,,21.844183846153896,79.63178982685535
